Age,BootcampLoanYesNo,BootcampName,BootcampRecommend,ChildrenNumber,CityPopulation,CodeEventConferences,CodeEventDjangoGirls,CodeEventFCC,CodeEventGameJam,CodeEventGirlDev,CodeEventHackathons,CodeEventMeetup,CodeEventNodeSchool,CodeEventNone,CodeEventOther,CodeEventRailsBridge,CodeEventRailsGirls,CodeEventStartUpWknd,CodeEventWkdBootcamps,CodeEventWomenCode,CodeEventWorkshops,CommuteTime,CountryCitizen,CountryLive,EmploymentField,EmploymentFieldOther,EmploymentStatus,EmploymentStatusOther,ExpectedEarning,FinanciallySupporting,FirstDevJob,Gender,GenderOther,HasChildren,HasDebt,HasFinancialDependents,HasHighSpdInternet,HasHomeMortgage,HasServedInMilitary,HasStudentDebt,HomeMortgageOwe,HoursLearning,ID.x,ID.y,Income,IsEthnicMinority,IsReceiveDisabilitiesBenefits,IsSoftwareDev,IsUnderEmployed,JobApplyWhen,JobInterestBackEnd,JobInterestDataEngr,JobInterestDataSci,JobInterestDevOps,JobInterestFrontEnd,JobInterestFullStack,JobInterestGameDev,JobInterestInfoSec,JobInterestMobile,JobInterestOther,JobInterestProjMngr,JobInterestQAEngr,JobInterestUX,JobPref,JobRelocateYesNo,JobRoleInterest,JobWherePref,LanguageAtHome,MaritalStatus,MoneyForLearning,MonthsProgramming,NetworkID,Part1EndTime,Part1StartTime,Part2EndTime,Part2StartTime,PodcastChangeLog,PodcastCodeNewbie,PodcastCodePen,PodcastDevTea,PodcastDotNET,PodcastGiantRobots,PodcastJSAir,PodcastJSJabber,PodcastNone,PodcastOther,PodcastProgThrowdown,PodcastRubyRogues,PodcastSEDaily,PodcastSERadio,PodcastShopTalk,PodcastTalkPython,PodcastTheWebAhead,ResourceCodecademy,ResourceCodeWars,ResourceCoursera,ResourceCSS,ResourceEdX,ResourceEgghead,ResourceFCC,ResourceHackerRank,ResourceKA,ResourceLynda,ResourceMDN,ResourceOdinProj,ResourceOther,ResourcePluralSight,ResourceSkillcrush,ResourceSO,ResourceTreehouse,ResourceUdacity,ResourceUdemy,ResourceW3S,SchoolDegree,SchoolMajor,StudentDebtOwe,YouTubeCodeCourse,YouTubeCodingTrain,YouTubeCodingTut360,YouTubeComputerphile,YouTubeDerekBanas,YouTubeDevTips,YouTubeEngineeredTruth,YouTubeFCC,YouTubeFunFunFunction,YouTubeGoogleDev,YouTubeLearnCode,YouTubeLevelUpTuts,YouTubeMIT,YouTubeMozillaHacks,YouTubeOther,YouTubeSimplilearn,YouTubeTheNewBoston,BootcampFinish,Set
49,1,96,1,5,3,1,1,1,1,1,1,0,1,1,62,1,1,1,1,1,1,6,79,70,14,36,9,24,63,2,1,5,3,2,2,2,2,2,2,2,61,28,733,921,111,2,2,1,2,5,1,1,1,1,1,1,1,1,1,12,1,1,1,7,2,212,3,62,5,0,4,512,245,250,921,921,1,1,1,1,1,1,1,1,1,51,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,70,1,1,0,1,1,1,0,10,197,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,64,1,1,1.0,Train
21,0,95,1,5,0,1,1,1,1,1,1,0,1,1,62,1,1,1,1,1,1,5,76,67,12,36,2,24,63,2,1,3,3,2,1,0,1,1,1,1,61,10,235,326,76,0,0,1,0,5,1,1,1,1,1,1,1,1,1,12,1,1,1,7,2,212,3,14,1,30,20,124,163,158,150,149,1,0,1,1,0,1,0,0,1,24,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,0,1,70,0,1,0,0,1,1,0,9,197,77,1,1,1,0,1,0,1,1,0,1,1,1,1,1,64,1,1,1.0,Train
19,0,12,1,0,2,1,1,0,1,1,1,0,1,1,62,1,1,1,1,1,1,6,76,67,14,36,5,24,47,0,2,3,3,1,1,1,1,1,0,1,13,45,195,693,111,0,0,0,2,3,1,1,1,1,1,0,1,1,1,12,1,1,1,6,1,142,1,14,1,67,6,884,167,171,152,153,1,1,1,1,1,1,1,1,1,51,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,1,1,70,0,1,0,1,1,0,1,2,135,64,1,1,1,1,1,1,1,0,1,1,1,1,1,1,64,1,1,0.0,Train
12,0,3,0,5,1,1,1,1,1,1,0,1,1,1,62,1,1,0,1,1,1,4,60,51,3,36,2,24,43,2,2,3,3,2,0,0,1,2,0,2,61,28,962,240,21,0,0,0,0,2,0,1,1,1,0,1,1,1,0,12,0,1,0,4,1,109,1,42,3,122,35,289,381,386,343,343,1,1,1,1,1,1,1,1,1,51,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,70,1,1,0,1,1,0,0,8,197,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,64,1,1,1.0,Train
11,0,12,1,5,0,1,1,1,1,1,1,1,1,1,62,1,1,1,1,1,1,6,76,67,14,36,9,2,54,2,2,1,3,2,1,0,1,0,0,1,61,43,869,471,111,0,0,0,2,3,1,1,1,1,1,0,1,1,1,12,1,1,1,3,1,142,1,14,3,78,13,32,446,450,401,401,1,1,1,1,1,1,1,1,1,51,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,70,1,1,0,1,1,1,1,2,167,44,1,1,1,1,1,1,1,1,1,1,1,1,1,1,64,1,1,0.0,Train
13,0,41,1,5,2,1,1,1,1,1,0,0,1,1,62,1,1,1,1,1,1,1,76,67,12,36,2,24,63,2,0,3,3,2,1,0,1,0,0,1,61,5,27,248,84,1,0,1,1,5,1,1,1,1,1,1,1,1,1,12,1,1,1,7,2,212,3,14,3,111,35,336,529,533,477,477,1,1,1,1,1,1,0,1,1,51,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,70,1,1,0,0,0,0,0,2,93,44,1,1,1,1,1,1,1,1,1,1,1,1,1,1,64,1,1,1.0,Train
18,0,60,1,5,0,1,1,1,1,1,1,0,1,1,62,1,1,1,1,1,1,6,26,67,14,36,5,24,41,2,2,3,3,2,1,0,1,0,0,1,61,28,921,838,111,1,0,0,2,1,1,1,1,1,1,0,1,1,1,12,1,1,1,4,1,142,2,14,1,74,35,899,1064,1066,919,918,1,1,1,1,1,1,1,1,1,51,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,70,1,1,0,1,1,0,1,6,134,10,1,1,1,1,1,1,1,1,1,1,1,1,0,1,64,1,1,1.0,Train
49,0,12,1,5,3,1,1,1,1,1,1,1,1,1,62,0,1,1,1,1,1,6,79,70,14,36,9,24,43,2,2,5,3,2,2,2,2,2,2,2,61,10,893,921,111,2,2,0,2,0,1,1,1,1,0,0,0,0,1,6,0,1,1,3,2,212,0,62,5,17,10,995,441,445,921,921,0,1,1,1,1,0,1,1,1,51,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,70,1,1,0,1,1,0,0,10,197,77,1,1,1,1,1,1,0,1,1,0,1,1,1,1,64,1,1,0.0,Train
7,1,74,1,5,2,1,1,1,1,1,1,1,1,1,62,1,1,1,1,1,0,4,17,67,11,36,2,24,22,2,2,1,3,2,1,0,1,0,0,1,61,24,126,561,0,0,0,0,1,3,1,1,1,1,1,0,1,1,1,12,1,1,1,6,0,142,1,49,3,95,8,146,835,837,737,737,1,1,1,1,1,1,1,1,1,51,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,70,1,1,0,1,1,0,0,7,197,22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,64,1,1,0.0,Train
49,0,78,0,5,3,0,1,1,1,1,1,0,1,1,62,1,1,1,1,1,1,6,79,70,14,36,9,24,63,2,0,5,3,2,2,2,2,2,2,2,61,1,213,921,111,2,2,1,2,5,1,1,1,1,1,1,1,1,1,12,1,1,1,7,2,212,3,62,5,17,24,428,1023,1025,921,921,1,1,1,1,1,1,1,1,1,51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,27,1,1,1,1,1,1,1,10,197,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,64,1,1,0.0,Train
21,1,120,1,1,2,1,1,0,1,1,1,0,1,1,62,1,1,0,1,0,1,6,76,67,14,36,5,24,42,0,2,1,3,1,1,1,1,1,0,1,61,33,278,304,111,1,0,0,2,1,1,1,1,1,1,0,1,1,1,12,1,1,1,3,1,142,1,48,1,92,4,415,899,902,787,787,1,1,1,1,0,1,1,1,1,51,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,70,1,1,0,1,1,1,1,4,0,67,1,1,1,1,0,0,1,1,1,1,1,1,0,1,64,1,1,0.0,Train
49,0,141,0,5,3,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,6,79,70,14,36,9,24,63,2,2,5,3,2,2,2,2,2,2,2,61,13,855,921,111,2,2,0,2,5,1,1,1,1,1,1,1,1,1,12,1,1,1,0,2,212,3,62,5,33,2,760,259,264,921,921,1,1,1,1,1,1,1,1,1,51,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,70,1,1,0,0,1,1,0,10,197,77,1,1,1,1,0,1,1,1,1,1,1,1,1,1,64,1,1,1.0,Train
16,0,130,1,5,1,1,1,1,1,1,1,1,1,1,62,1,1,1,1,1,1,6,76,67,14,36,9,23,47,2,2,3,3,2,1,0,1,0,0,1,61,36,429,732,111,0,0,0,2,3,0,1,1,1,0,0,1,1,1,12,0,0,1,3,1,153,1,14,3,86,6,288,358,365,322,322,1,1,1,1,1,1,1,1,1,51,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,70,1,1,0,1,1,1,0,4,120,44,1,1,1,1,1,1,1,1,1,1,1,1,1,1,64,1,1,0.0,Train
15,1,68,1,5,3,0,1,1,1,1,1,0,1,1,62,1,1,1,1,1,1,6,76,67,14,36,5,24,51,2,2,1,3,2,1,0,1,0,0,1,61,10,121,753,111,1,0,0,2,1,0,1,1,1,1,0,1,1,1,12,1,1,1,6,1,172,2,62,3,111,12,459,393,400,354,354,1,1,1,1,1,1,1,1,1,51,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,70,1,1,0,1,0,0,0,2,197,75,1,1,1,1,1,1,1,1,0,1,0,0,0,1,64,1,0,1.0,Train
11,0,34,1,5,0,1,1,0,1,1,1,1,1,1,62,1,1,1,1,1,1,4,19,15,10,36,2,24,63,0,2,3,3,0,0,1,1,2,0,2,61,10,870,661,69,1,0,0,0,5,1,1,1,1,1,1,1,1,1,12,1,1,1,1,2,212,3,49,3,0,3,530,588,590,529,529,1,1,1,1,1,1,1,1,1,51,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,70,1,1,1,1,1,1,1,4,57,77,0,1,1,1,1,1,1,1,1,1,1,1,1,1,64,1,1,0.0,Train
14,0,74,1,5,2,1,1,1,1,1,1,0,1,1,33,1,1,1,1,1,1,0,68,58,12,36,2,24,63,2,1,3,3,2,0,0,1,2,0,2,61,2,837,787,111,0,0,1,0,5,1,1,1,1,1,1,1,1,1,12,1,1,1,7,2,212,3,49,3,74,6,466,683,685,608,608,1,1,1,1,1,1,1,1,1,51,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,70,1,1,0,1,1,0,0,2,57,77,1,1,1,1,1,1,1,1,1,0,1,1,1,1,64,1,1,1.0,Train
49,1,32,1,5,3,0,1,1,1,1,0,1,1,1,62,1,1,0,0,1,0,6,79,70,14,36,9,24,63,2,2,5,3,2,2,2,2,2,2,2,61,3,833,921,111,2,2,0,2,5,1,1,1,1,1,1,1,1,1,12,1,1,1,1,2,212,3,62,5,17,2,185,876,878,921,921,1,0,1,1,1,1,1,1,1,51,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,70,1,1,1,1,1,0,1,10,197,77,1,1,0,1,1,1,1,1,1,0,1,1,0,1,64,1,1,0.0,Train
16,0,69,1,5,2,1,1,1,1,1,1,0,1,1,62,1,1,1,1,1,1,5,76,67,12,36,2,24,63,2,0,1,3,2,0,0,1,2,0,2,61,48,165,703,97,1,0,1,0,5,1,1,1,1,1,1,1,1,1,12,1,1,1,7,2,212,3,14,1,102,26,510,258,261,234,235,1,1,1,0,1,1,1,1,1,51,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,70,1,1,0,1,1,1,0,2,71,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,64,1,1,1.0,Train
14,0,0,1,5,0,1,1,1,1,1,0,1,1,1,62,1,1,1,1,1,1,1,34,27,12,36,2,24,63,0,1,3,3,0,0,1,1,2,1,2,61,5,439,486,38,0,0,1,0,5,1,1,1,1,1,1,1,1,1,12,1,1,1,7,2,212,3,19,3,17,53,203,31,31,26,26,1,0,1,0,1,1,0,0,1,51,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,70,0,1,0,1,1,1,1,9,197,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,64,1,1,1.0,Train
49,0,95,0,5,3,1,1,1,1,1,0,0,1,1,62,1,1,1,1,1,1,6,79,70,14,36,9,24,41,2,2,5,3,2,2,2,2,2,2,2,61,24,1015,864,111,2,2,0,2,5,1,1,1,1,1,0,1,1,1,12,1,1,1,6,1,142,1,62,5,36,8,704,74,76,66,66,1,1,1,1,1,1,1,1,1,51,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,1,70,0,0,0,0,0,0,0,10,197,77,1,0,1,1,1,1,1,1,1,1,0,1,1,1,64,1,1,0.0,Train
11,1,94,1,5,1,1,1,1,1,1,1,0,1,1,62,1,1,1,1,1,1,4,76,67,12,36,2,24,63,2,1,1,3,2,1,0,1,0,0,1,61,7,533,842,33,0,0,1,0,5,1,1,1,1,1,1,1,1,1,12,1,1,1,7,2,212,3,14,3,78,10,141,92,96,84,84,1,1,1,1,1,1,1,1,1,51,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,1,1,0,1,70,1,1,0,1,1,0,0,2,138,59,1,1,1,1,1,1,1,1,1,1,1,1,1,1,64,1,1,1.0,Train
12,0,12,1,5,2,1,1,1,1,1,1,1,1,1,62,1,1,1,1,1,1,6,76,67,14,36,5,24,53,2,2,3,3,2,1,0,1,0,0,0,61,24,46,88,111,0,0,0,2,1,0,1,1,1,0,0,0,1,1,12,1,1,1,3,1,54,1,14,3,67,20,970,454,458,409,409,1,1,1,1,1,1,1,1,1,51,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0,1,70,1,1,0,1,1,1,0,2,41,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,64,1,1,1.0,Train
49,0,74,1,5,3,1,1,1,1,1,1,0,1,1,62,1,1,1,1,1,1,6,79,70,14,36,9,24,63,2,0,5,3,2,2,2,2,2,2,2,61,17,382,921,111,2,2,1,2,5,1,1,1,1,1,1,1,1,1,12,1,1,1,7,2,212,3,62,5,86,24,1030,280,288,921,921,1,1,1,1,1,1,1,1,1,51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25,1,1,1,1,1,1,1,10,197,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,64,1,1,1.0,Train
15,0,17,1,5,2,0,1,1,1,1,1,1,1,1,62,1,1,1,1,1,1,6,76,67,14,36,4,24,43,2,2,1,3,2,0,0,1,2,0,2,61,22,20,663,111,0,0,0,2,3,1,1,1,1,1,0,1,1,1,12,1,1,1,3,0,142,1,14,1,114,12,584,610,612,547,547,1,1,1,1,1,1,1,1,0,51,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,0,1,70,1,1,0,1,1,0,0,2,152,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,50,1,1,0.0,Train
15,1,141,0,5,2,0,1,1,1,1,1,1,1,1,62,1,1,1,1,1,1,5,13,10,12,36,7,24,63,1,0,3,3,0,0,1,1,2,0,2,61,5,723,294,13,0,0,1,1,5,1,1,1,1,1,1,1,1,1,12,1,1,1,7,2,212,3,10,1,53,47,300,956,958,829,829,1,1,1,1,1,1,1,1,1,51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,70,1,1,0,1,1,1,0,2,76,77,1,1,1,1,1,1,1,1,1,1,1,1,1,0,64,1,1,1.0,Train
18,1,37,1,2,1,1,1,1,1,1,1,1,1,1,62,1,1,1,1,1,1,6,76,67,14,36,4,24,47,0,2,3,3,1,1,1,1,0,1,1,61,28,91,409,111,0,1,0,2,3,0,1,1,0,1,0,1,1,1,12,1,1,1,6,2,173,0,14,1,92,6,816,871,873,766,767,0,1,1,1,0,1,0,1,1,51,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,70,1,1,0,1,1,1,0,9,197,20,1,1,1,1,1,1,1,0,1,1,1,1,0,1,64,1,1,1.0,Train
16,1,123,1,5,2,1,1,1,1,1,1,1,1,1,62,1,1,1,1,1,1,6,76,67,14,36,5,24,50,2,2,3,3,2,0,0,1,2,0,2,61,17,82,909,111,1,0,0,2,1,0,1,1,0,0,0,1,0,0,12,1,1,1,3,1,13,1,61,3,30,18,443,165,167,149,151,1,1,1,1,1,1,1,1,1,51,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,0,1,70,0,1,0,1,1,0,0,2,33,77,1,1,1,1,1,1,1,0,1,1,1,1,0,1,64,1,1,1.0,Train
20,0,12,1,5,2,1,1,1,1,1,1,1,1,1,62,1,1,1,1,1,1,1,76,67,12,36,2,24,63,2,1,3,3,2,0,0,1,2,0,2,61,6,1033,462,43,0,0,1,0,5,1,1,1,1,1,1,1,1,1,12,1,1,1,7,2,212,3,14,3,106,18,233,510,515,459,459,1,1,1,1,1,1,1,1,1,51,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,70,1,1,0,1,1,1,1,2,0,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,64,1,1,1.0,Train
34,1,135,1,1,0,1,1,1,1,1,1,0,1,1,62,1,1,1,0,1,0,6,76,67,14,36,5,24,35,1,2,1,3,1,1,1,1,0,0,1,61,10,336,487,111,0,0,0,2,1,1,1,1,0,0,0,1,1,0,12,1,1,1,3,1,8,1,14,2,86,6,709,226,232,209,209,1,1,1,1,1,1,1,1,0,51,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,70,1,1,0,1,0,0,0,2,117,49,1,1,1,1,1,0,1,0,1,1,1,1,1,1,64,1,1,1.0,Train
14,0,23,1,5,2,1,1,1,1,1,1,1,1,1,62,1,1,1,1,1,1,1,21,67,12,36,2,24,63,2,1,3,3,2,1,0,1,0,0,0,61,48,1064,532,37,1,0,1,0,5,1,1,1,1,1,1,1,1,1,12,1,1,1,7,2,212,3,49,3,45,18,258,1039,1041,897,897,1,1,1,1,1,1,1,1,1,51,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,70,1,1,1,1,1,1,0,7,197,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,64,1,1,1.0,Train
23,0,95,1,3,0,1,1,1,1,1,0,0,1,1,62,1,1,1,1,1,1,4,76,67,12,36,2,24,41,0,2,3,3,1,1,1,1,1,0,0,29,24,860,109,68,0,0,0,1,3,1,1,1,1,0,0,1,1,0,12,1,1,1,3,0,42,1,14,1,86,24,739,54,54,47,47,1,1,1,1,1,1,1,0,1,51,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,70,1,1,0,0,1,1,1,1,76,77,1,1,1,1,1,1,1,1,1,0,1,1,0,1,64,1,1,0.0,Train
9,0,141,0,5,1,1,1,1,1,1,1,1,1,1,62,1,1,1,1,1,1,6,23,17,14,36,1,24,63,2,1,3,3,2,1,0,1,0,0,0,61,24,146,227,111,0,0,1,2,5,1,1,1,1,1,1,1,1,1,12,1,1,1,7,2,212,3,15,3,31,10,81,652,654,585,585,1,1,1,1,1,1,1,1,1,51,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,37,1,1,0,1,1,0,0,8,197,77,1,1,1,1,1,1,1,0,0,1,1,1,1,1,64,1,1,0.0,Train
13,1,67,1,5,0,1,1,1,1,1,1,0,1,1,62,1,1,1,1,1,1,6,76,67,14,36,5,24,63,2,2,3,3,2,1,0,1,0,0,1,61,32,958,608,111,0,0,0,2,5,1,1,1,1,1,1,1,1,1,12,1,1,1,0,2,212,3,14,3,0,6,276,502,507,451,451,1,1,1,1,1,1,1,1,1,51,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,70,1,1,0,1,1,1,0,7,197,15,1,1,1,1,1,0,1,1,1,1,1,1,0,1,64,1,1,0.0,Train
15,0,138,1,5,2,1,1,1,1,1,1,1,1,1,62,1,1,1,1,1,1,6,63,54,14,36,5,24,1,2,2,3,3,2,0,0,1,2,1,2,61,17,83,244,111,0,0,0,2,2,1,1,1,1,0,0,0,1,1,12,1,1,1,3,1,50,1,44,1,4,16,341,1007,1009,875,875,1,1,1,0,1,1,1,1,1,51,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,70,1,1,0,1,1,1,0,7,197,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,48,1,1,0.0,Train
49,0,74,0,5,3,1,1,1,1,1,1,0,1,1,62,1,0,1,1,0,0,6,79,70,14,36,9,24,63,2,1,5,3,2,2,2,2,2,2,2,61,22,424,921,111,2,2,1,2,5,1,1,1,1,1,1,1,1,1,12,1,1,1,7,2,212,3,62,5,102,38,937,289,294,921,921,1,1,1,1,1,1,1,1,1,51,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,70,0,1,0,1,0,1,0,10,197,77,0,1,0,1,1,0,1,1,1,0,1,1,1,1,64,1,1,0.0,Train
44,1,65,1,5,1,1,1,1,1,1,1,0,1,1,62,0,1,1,1,1,1,6,76,67,14,36,4,24,48,2,2,1,3,2,1,0,1,0,0,1,61,10,774,757,111,0,1,0,2,1,1,1,1,1,1,0,1,1,1,12,1,1,1,4,1,142,1,14,0,95,30,477,98,103,88,88,1,1,1,1,1,1,1,1,1,51,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,0,1,70,1,1,0,1,1,0,1,1,63,66,1,1,1,1,0,0,1,0,1,0,1,1,1,1,64,1,0,1.0,Train
19,0,47,1,5,0,0,1,1,1,1,0,0,1,1,62,1,1,1,1,1,1,6,51,43,14,36,5,24,29,2,2,1,3,2,1,0,1,0,0,1,61,14,159,37,111,0,0,0,2,1,0,0,1,1,0,0,1,1,1,12,1,1,1,3,2,138,1,14,1,122,8,30,256,260,232,233,1,1,1,1,1,1,1,1,1,51,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,70,1,1,0,1,1,1,1,4,167,8,1,1,1,1,1,1,1,0,0,1,0,1,1,1,64,1,1,1.0,Train
14,0,87,1,5,0,1,1,1,1,1,1,1,1,1,62,1,1,1,1,1,1,1,11,8,12,36,2,24,63,2,1,1,3,2,0,0,1,2,0,2,61,14,298,702,26,1,0,1,0,5,1,1,1,1,1,1,1,1,1,12,1,1,1,7,2,212,3,49,3,86,7,780,983,985,851,851,1,1,1,1,1,1,1,1,1,51,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0,1,70,1,1,1,1,1,1,1,2,71,77,1,1,1,1,1,0,1,1,0,1,1,1,1,1,64,1,1,1.0,Train
21,1,141,1,5,0,1,1,0,1,1,1,1,1,1,62,1,1,1,1,1,1,1,74,65,7,36,6,24,63,2,2,3,3,2,0,0,1,2,0,2,61,10,436,708,50,1,0,0,0,5,1,1,1,1,1,1,1,1,1,12,1,1,1,0,2,212,3,44,1,122,3,794,504,504,453,453,1,1,1,1,1,1,0,0,1,51,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,70,1,1,1,1,1,1,0,2,160,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,64,1,1,1.0,Train
49,0,59,1,5,3,1,1,0,1,1,1,1,1,1,62,1,1,1,1,1,1,6,79,70,14,36,9,24,63,2,1,5,3,2,2,2,2,2,2,2,61,1,19,921,111,2,2,1,2,5,1,1,1,1,1,1,1,1,1,12,1,1,1,7,2,212,3,62,5,3,1,429,317,323,921,921,1,1,1,1,1,1,1,1,1,51,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,70,1,1,1,1,1,1,1,10,197,77,1,1,1,1,1,1,1,0,1,1,1,1,1,1,64,1,1,0.0,Train
39,0,74,1,2,1,0,1,1,1,1,0,0,1,1,4,1,1,1,1,1,1,4,68,58,12,36,6,24,63,0,0,3,3,1,0,1,1,2,1,2,61,3,248,404,111,0,0,1,0,5,1,1,1,1,1,1,1,1,1,12,1,1,1,7,2,212,3,9,1,60,59,399,398,404,357,357,1,1,1,1,1,1,1,1,1,33,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,24,1,1,0,1,1,0,1,6,57,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30,1,1,1.0,Train
33,1,43,0,5,0,1,1,1,1,1,1,1,1,1,62,1,1,1,1,1,1,6,76,67,14,36,5,24,63,2,2,1,3,2,1,2,1,1,0,0,61,28,626,278,111,2,0,0,2,5,1,1,1,1,1,1,1,1,1,12,1,1,1,1,2,212,3,62,1,32,3,546,798,800,707,707,1,1,1,1,1,1,1,1,1,51,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,70,1,1,1,1,1,1,1,2,197,77,1,1,1,1,1,1,1,1,1,1,1,1,0,1,64,1,1,1.0,Train
21,1,112,1,5,2,1,1,1,1,1,1,1,1,1,62,1,1,1,0,1,1,1,11,8,12,36,2,24,63,2,1,1,3,2,1,0,1,1,0,1,61,10,479,760,111,1,0,1,0,5,1,1,1,1,1,1,1,1,1,12,1,1,1,7,2,212,3,14,1,74,7,533,162,162,147,148,1,0,1,1,1,1,1,1,1,51,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1,70,1,0,0,1,1,1,0,2,138,77,1,1,1,1,1,1,1,1,0,1,0,1,1,1,64,1,1,1.0,Train
49,0,65,1,5,3,1,1,1,1,1,1,1,1,1,62,1,1,1,1,1,1,6,79,70,14,36,9,24,25,2,2,5,3,2,2,2,2,2,2,2,61,36,246,921,111,2,2,0,2,1,1,1,1,1,0,0,1,1,1,12,1,1,1,3,0,212,1,62,5,56,4,541,597,599,921,921,0,0,1,1,1,1,1,1,1,51,1,1,0,1,1,1,1,0,0,1,0,1,1,0,1,1,1,0,1,70,1,1,0,1,1,0,0,10,197,77,1,1,1,1,0,0,1,1,0,1,0,1,1,1,64,1,0,1.0,Train
21,0,62,1,2,0,1,1,1,1,1,1,0,1,1,62,1,1,1,1,1,1,6,76,67,14,36,5,24,63,0,0,3,3,1,1,1,1,0,1,0,61,22,41,467,111,1,0,1,2,5,1,1,1,1,1,1,1,1,1,12,1,1,1,7,2,212,3,14,1,113,26,408,892,894,781,781,1,0,1,1,1,1,1,1,1,51,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,70,0,1,1,1,1,1,1,7,197,77,0,1,1,1,1,1,0,0,1,1,1,1,0,1,64,1,1,1.0,Train
49,0,141,0,5,2,1,1,1,1,1,1,1,1,1,62,1,1,1,1,1,1,5,76,67,12,36,2,24,50,2,2,3,3,2,1,0,1,0,0,1,61,14,1008,65,111,0,0,0,1,2,1,1,1,0,1,1,1,0,1,12,1,1,1,4,1,203,2,14,3,39,12,88,522,527,471,471,1,1,1,1,1,1,1,1,1,51,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,70,1,1,0,0,1,1,1,7,197,77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,64,1,1,0.0,Train
